row|col|sample|dist|memory(bytes)|avgdist|matrixbuildtime(msecs)|sampletime(msecs)
131072|4096|1000000|0.5|32445247488|27288.386719|18890.000000|22360.000000
131072|4096|1000000|0.7|32444895232|35202.703125|20080.000000|22180.000000
131072|4096|1000000|0.9|32444424192|41215.062500|17930.000000|21940.000000
131072|4096|1000000|0.1|32444227584|6332.311035|19850.000000|22640.000000
131072|32768|1000|0.001|32444715008|65.153000|143820.000000|230.000000
131072|32768|1000|0.01|32444166144|663.629028|147850.000000|230.000000
131072|32768|1000|0.1|32444370944|6317.098145|143650.000000|240.000000
131072|32768|1000|0.3|32443920384|17350.576172|143870.000000|240.000000
131072|32768|1000|0.5|32443367424|28001.353516|143920.000000|220.000000
131072|32768|1000|0.7|32444706816|35113.105469|144210.000000|220.000000
131072|32768|1000|0.9|32444112896|43106.839844|143970.000000|230.000000
131072|32768|1000|0.1|32444063744|6441.171875|144040.000000|220.000000
131072|32768|10000|0.001|32443121664|64.778999|144510.000000|2280.000000
131072|32768|10000|0.01|32442724352|648.152283|184910.000000|2280.000000
131072|32768|10000|0.1|32443408384|6363.725098|144200.000000|2270.000000
131072|32768|10000|0.3|32442064896|17746.544922|144480.000000|2270.000000
131072|32768|10000|0.5|32443084800|27266.771484|144150.000000|2250.000000
131072|32768|10000|0.7|32442449920|34980.730469|143910.000000|2240.000000
131072|32768|10000|0.9|32442253312|41683.113281|143880.000000|2210.000000
131072|32768|10000|0.1|32441667584|6333.962402|143730.000000|2280.000000
131072|32768|100000|0.001|32443064320|64.987442|145350.000000|22330.000000
131072|32768|100000|0.01|32442388480|652.428772|144010.000000|22150.000000
131072|32768|100000|0.1|32441872384|6311.383789|144400.000000|22330.000000
131072|32768|100000|0.3|32441499648|17707.726562|143740.000000|22290.000000
131072|32768|100000|0.5|32440995840|27315.792969|145140.000000|22060.000000
131072|32768|100000|0.7|32441597952|35202.140625|145120.000000|21960.000000
131072|32768|100000|0.9|32440631296|41441.605469|156380.000000|21880.000000
131072|32768|100000|0.1|32440856576|6340.365234|145180.000000|22290.000000
131072|32768|1000000|0.001|32439943168|65.054024|143880.000000|221380.000000
131072|32768|1000000|0.01|32440463360|652.315125|143960.000000|222580.000000
131072|32768|1000000|0.1|32439926784|6332.972168|143970.000000|221400.000000
131072|32768|1000000|0.3|32439685120|17686.076172|145010.000000|220190.000000
131072|32768|1000000|0.5|32439390208|27305.363281|143750.000000|218770.000000
131072|32768|1000000|0.7|32439619584|35179.902344|143850.000000|216980.000000
131072|32768|1000000|0.9|32439578624|41262.339844|144880.000000|217560.000000
131072|32768|1000000|0.1|32440487936|6335.706543|144020.000000|221540.000000
131072|131072|1000|0.001|32440004608|64.287003|578090.000000|2590.000000
131072|131072|1000|0.01|32473026560|664.226013|580510.000000|2590.000000
131072|131072|1000|0.1|32480198656|6308.974121|578880.000000|2690.000000
131072|131072|1000|0.3|32480825344|18283.851562|836870.000000|2650.000000
131072|131072|1000|0.5|32479072256|27619.003906|579690.000000|2640.000000
131072|131072|1000|0.7|32479977472|33202.039062|580180.000000|2590.000000
131072|131072|1000|0.9|32479444992|39134.277344|579770.000000|2590.000000
131072|131072|1000|0.1|32479858688|6490.673828|581220.000000|2680.000000
131072|131072|10000|0.001|32480006144|65.234001|577920.000000|15210.000000
131072|131072|10000|0.01|32478330880|654.585999|578680.000000|15160.000000
131072|131072|10000|0.1|32478580736|6343.608887|577100.000000|15110.000000
131072|131072|10000|0.3|32478658560|17617.150391|578650.000000|15340.000000
131072|131072|10000|0.5|32479195136|27476.738281|578480.000000|15360.000000
131072|131072|10000|0.7|32479735808|34733.738281|577990.000000|15200.000000
131072|131072|10000|0.9|32479068160|41573.601562|578200.000000|14970.000000
131072|131072|10000|0.1|32480735232|6343.431152|578420.000000|14340.000000
131072|131072|100000|0.001|32479379456|65.030373|579040.000000|109140.000000
131072|131072|100000|0.01|32478388224|651.892639|578740.000000|107840.000000
131072|131072|100000|0.1|32478986240|6346.137695|578120.000000|109010.000000
131072|131072|100000|0.3|32479555584|17654.824219|580470.000000|108730.000000
131072|131072|100000|0.5|32479875072|27256.626953|578130.000000|108280.000000
131072|131072|100000|0.7|32478654464|35062.941406|578730.000000|107500.000000
131072|131072|100000|0.9|32478261248|41480.078125|580180.000000|107510.000000
131072|131072|100000|0.1|32478908416|6309.443359|579650.000000|109420.000000
131072|131072|1000000|0.001|32479047680|65.020798|576990.000000|1055800.000000
131072|131072|1000000|0.01|32478449664|652.980652|577840.000000|1054910.000000
131072|131072|1000000|0.1|32477962240|6338.278320|581760.000000|1043400.000000
131072|131072|1000000|0.3|32478478336|17694.412109|577230.000000|1051850.000000
131072|131072|1000000|0.5|32478085120|27282.431641|586040.000000|1045560.000000
131072|131072|1000000|0.7|32478584832|35137.785156|579970.000000|1050090.000000
131072|131072|1000000|0.9|32477958144|41295.898438|581740.000000|1044700.000000
131072|131072|1000000|0.1|32479391744|6339.653320|578250.000000|1046640.000000
52488|128|1000|0.001|32478752768|26.157000|290.000000|10.000000
52488|128|1000|0.01|32479125504|265.743011|260.000000|10.000000
52488|128|1000|0.1|32479264768|2590.445068|240.000000|10.000000
52488|128|1000|0.3|32479465472|7172.193848|260.000000|0.000000
52488|128|1000|0.5|32479236096|11147.947266|220.000000|10.000000
52488|128|1000|0.7|32480194560|14450.439453|290.000000|0.000000
52488|128|1000|0.9|32479608832|17045.410156|260.000000|0.000000
52488|128|1000|0.1|32480153600|2500.126953|290.000000|0.000000
52488|128|10000|0.001|32479641600|25.587500|260.000000|30.000000
52488|128|10000|0.01|32479748096|259.652313|290.000000|30.000000
52488|128|10000|0.1|32480522240|2522.286621|250.000000|40.000000
52488|128|10000|0.3|32480448512|7060.952637|300.000000|20.000000
52488|128|10000|0.5|32480325632|10908.444336|250.000000|30.000000
52488|128|10000|0.7|32480083968|14055.471680|260.000000|40.000000
52488|128|10000|0.9|32479969280|16503.617188|230.000000|30.000000
52488|128|10000|0.1|32479428608|2536.195312|260.000000|30.000000
52488|128|100000|0.001|32480362496|25.816360|230.000000|320.000000
52488|128|100000|0.01|32479944704|261.863251|240.000000|340.000000
52488|128|100000|0.1|32479899648|2531.846924|240.000000|330.000000
52488|128|100000|0.3|32480141312|7082.795410|230.000000|330.000000
52488|128|100000|0.5|32480288768|10945.877930|280.000000|330.000000
52488|128|100000|0.7|32480739328|14098.260742|250.000000|340.000000
52488|128|100000|0.9|32480559104|16550.009766|290.000000|320.000000
52488|128|100000|0.1|32479825920|2532.658447|270.000000|330.000000
52488|128|1000000|0.001|32480215040|25.703833|290.000000|3250.000000
52488|128|1000000|0.01|32480096256|260.850189|220.000000|3340.000000
52488|128|1000000|0.1|32480628736|2536.952393|270.000000|3370.000000
52488|128|1000000|0.3|32480309248|7080.878906|230.000000|3330.000000
52488|128|1000000|0.5|32479891456|10929.885742|260.000000|3240.000000
52488|128|1000000|0.7|32480059392|14087.509766|230.000000|3220.000000
52488|128|1000000|0.9|32479698944|16527.197266|290.000000|3210.000000
52488|128|1000000|0.1|32480215040|2536.163574|290.000000|3380.000000
52488|512|1000|0.001|32479916032|26.004999|1000.000000|0.000000
52488|512|1000|0.01|32480382976|262.980011|920.000000|0.000000
52488|512|1000|0.1|32480440320|2567.183105|1000.000000|10.000000
52488|512|1000|0.3|32480206848|7044.393066|1140.000000|10.000000
52488|512|1000|0.5|32480301056|10953.795898|1150.000000|0.000000
52488|512|1000|0.7|32480505856|14632.175781|910.000000|0.000000
52488|512|1000|0.9|32480862208|15608.043945|1150.000000|10.000000
52488|512|1000|0.1|32480321536|2599.850098|1190.000000|10.000000
52488|512|10000|0.001|32480051200|26.092600|1150.000000|50.000000
52488|512|10000|0.01|32480251904|264.448700|1070.000000|50.000000
52488|512|10000|0.1|32480063488|2554.871338|990.000000|60.000000
52488|512|10000|0.3|32480198656|7021.111328|1070.000000|50.000000
52488|512|10000|0.5|32479944704|10843.802734|920.000000|60.000000
52488|512|10000|0.7|32480223232|13962.157227|950.000000|50.000000
52488|512|10000|0.9|32480153600|16627.906250|1120.000000|50.000000
52488|512|10000|0.1|32480780288|2535.193848|930.000000|60.000000
52488|512|100000|0.001|32480956416|25.748911|920.000000|510.000000
52488|512|100000|0.01|32480989184|259.726776|910.000000|530.000000
52488|512|100000|0.1|32480575488|2537.904297|940.000000|530.000000
52488|512|100000|0.3|32480649216|7101.397949|1150.000000|510.000000
52488|512|100000|0.5|32480337920|10942.827148|1060.000000|530.000000
52488|512|100000|0.7|32480849920|14071.332031|1150.000000|510.000000
52488|512|100000|0.9|32480083968|16543.853516|1060.000000|520.000000
52488|512|100000|0.1|32479764480|2537.982178|920.000000|530.000000
52488|512|1000000|0.001|32479789056|25.752045|1100.000000|5090.000000
52488|512|1000000|0.01|32479952896|261.028168|930.000000|5120.000000
52488|512|1000000|0.1|32479526912|2535.289062|1090.000000|5110.000000
52488|512|1000000|0.3|32479825920|7082.190430|940.000000|5040.000000
52488|512|1000000|0.5|32479670272|10923.839844|980.000000|5020.000000
52488|512|1000000|0.7|32479825920|14097.041016|1140.000000|4980.000000
52488|512|1000000|0.9|32479420416|16535.748047|950.000000|4890.000000
52488|512|1000000|0.1|32479731712|2538.081787|990.000000|5070.000000
52488|4096|1000|0.001|32480391168|25.230000|7950.000000|20.000000
52488|4096|1000|0.01|32480555008|253.328995|8490.000000|20.000000
52488|4096|1000|0.1|32480407552|2520.924072|9150.000000|30.000000
52488|4096|1000|0.3|32480473088|6917.467773|7920.000000|30.000000
52488|4096|1000|0.5|32480600064|10733.771484|8520.000000|20.000000
52488|4096|1000|0.7|32480702464|14483.405273|8610.000000|20.000000
52488|4096|1000|0.9|32480702464|15778.010742|9150.000000|20.000000
52488|4096|1000|0.1|32480956416|2617.523926|7170.000000|30.000000
52488|4096|10000|0.001|32481062912|25.768400|7930.000000|240.000000
52488|4096|10000|0.01|32481124352|259.549286|7180.000000|240.000000
52488|4096|10000|0.1|32480845824|2529.065918|7170.000000|250.000000
52488|4096|10000|0.3|32480923648|7065.875977|7370.000000|240.000000
52488|4096|10000|0.5|32481017856|10910.652344|7290.000000|240.000000
52488|4096|10000|0.7|32480530432|14129.937500|9150.000000|240.000000
52488|4096|10000|0.9|32480681984|16598.193359|7940.000000|240.000000
52488|4096|10000|0.1|32480227328|2520.897461|7860.000000|240.000000
52488|4096|100000|0.001|32480923648|25.665770|7690.000000|2330.000000
52488|4096|100000|0.01|32480669696|261.122345|7920.000000|2320.000000
52488|4096|100000|0.1|32480059392|2534.166504|8460.000000|2320.000000
52488|4096|100000|0.3|32480186368|7072.443359|8050.000000|2290.000000
52488|4096|100000|0.5|32480305152|10960.811523|7750.000000|2270.000000
52488|4096|100000|0.7|32479731712|14109.750977|7180.000000|2270.000000
52488|4096|100000|0.9|32480518144|16544.615234|8620.000000|2250.000000
52488|4096|100000|0.1|32480686080|2533.339111|7180.000000|2330.000000
52488|4096|1000000|0.001|32481017856|25.722153|7240.000000|22660.000000
52488|4096|1000000|0.01|32480813056|261.135498|7320.000000|22810.000000
52488|4096|1000000|0.1|32479907840|2538.124023|7760.000000|22640.000000
52488|4096|1000000|0.3|32479502336|7085.270996|7430.000000|22530.000000
52488|4096|1000000|0.5|32479490048|10923.107422|7280.000000|22250.000000
52488|4096|1000000|0.7|32479858688|14106.792969|7600.000000|22160.000000
52488|4096|1000000|0.9|32480022528|16540.287109|7730.000000|21950.000000
52488|4096|1000000|0.1|32480083968|2534.790771|7200.000000|22700.000000
52488|32768|1000|0.001|32479920128|25.812000|58460.000000|230.000000
52488|32768|1000|0.01|32479170560|261.601990|57720.000000|230.000000
52488|32768|1000|0.1|32479207424|2492.573975|59610.000000|230.000000
52488|32768|1000|0.3|32479641600|7183.490234|57540.000000|220.000000
52488|32768|1000|0.5|32479428608|10948.273438|59860.000000|230.000000
52488|32768|1000|0.7|32480534528|13799.852539|58370.000000|230.000000
52488|32768|1000|0.9|32480301056|16819.976562|57790.000000|220.000000
52488|32768|1000|0.1|32479219712|2494.284912|57980.000000|230.000000
52488|32768|10000|0.001|32479109120|25.618900|59730.000000|2280.000000
52488|32768|10000|0.01|32478867456|260.136810|57870.000000|2270.000000
52488|32768|10000|0.1|32478789632|2555.821289|59160.000000|2270.000000
52488|32768|10000|0.3|32478822400|7123.568848|58750.000000|2270.000000
52488|32768|10000|0.5|32478822400|11065.515625|57940.000000|2270.000000
52488|32768|10000|0.7|32479780864|14051.083008|57500.000000|2250.000000
52488|32768|10000|0.9|32478748672|16672.953125|59870.000000|2230.000000
52488|32768|10000|0.1|32479408128|2530.884277|61050.000000|2270.000000
52488|32768|100000|0.001|32478732288|25.754829|59820.000000|22180.000000
52488|32768|100000|0.01|32478355456|261.365631|57660.000000|22450.000000
52488|32768|100000|0.1|32478588928|2539.487549|57660.000000|22220.000000
52488|32768|100000|0.3|32477945856|7104.163086|57630.000000|22110.000000
52488|32768|100000|0.5|32477704192|10899.397461|57490.000000|22020.000000
52488|32768|100000|0.7|32477978624|14091.377930|57750.000000|22050.000000
52488|32768|100000|0.9|32478052352|16568.185547|57480.000000|21740.000000
52488|32768|100000|0.1|32478736384|2532.584229|57480.000000|22240.000000
52488|32768|1000000|0.001|32478588928|25.753017|57710.000000|220360.000000
52488|32768|1000000|0.01|32477978624|260.981445|60720.000000|220910.000000
52488|32768|1000000|0.1|32477433856|2535.296875|59730.000000|223040.000000
52488|32768|1000000|0.3|32478015488|7090.513184|59560.000000|221030.000000
52488|32768|1000000|0.5|32478433280|10928.754883|59000.000000|220860.000000
52488|32768|1000000|0.7|32477601792|14076.217773|58750.000000|219120.000000
52488|32768|1000000|0.9|32478396416|16526.789062|59790.000000|216780.000000
52488|32768|1000000|0.1|32477458432|2535.372070|60800.000000|220420.000000
52488|131072|1000|0.001|32476880896|25.973000|233480.000000|1070.000000
52488|131072|1000|0.01|32476237824|258.776001|231410.000000|1080.000000
52488|131072|1000|0.1|32476438528|2591.172119|230520.000000|1060.000000
52488|131072|1000|0.3|32477929472|7094.490234|230330.000000|1060.000000
52488|131072|1000|0.5|32476622848|10960.811523|230670.000000|1050.000000
52488|131072|1000|0.7|32477966336|14184.904297|231820.000000|1040.000000
52488|131072|1000|0.9|32476655616|16583.820312|231310.000000|1040.000000
52488|131072|1000|0.1|32476442624|2522.153076|232930.000000|1060.000000
52488|131072|10000|0.001|32475783168|25.746500|230630.000000|10500.000000
52488|131072|10000|0.01|32475353088|264.141113|230490.000000|10450.000000
52488|131072|10000|0.1|32474718208|2543.441162|232510.000000|10410.000000
52488|131072|10000|0.3|32475557888|7100.344238|231720.000000|10470.000000
52488|131072|10000|0.5|32475062272|11010.704102|230710.000000|10390.000000
52488|131072|10000|0.7|32474992640|14077.897461|230240.000000|10340.000000
52488|131072|10000|0.9|32474009600|16564.328125|230510.000000|10320.000000
52488|131072|10000|0.1|32474456064|2535.262695|230460.000000|10440.000000
52488|131072|100000|0.001|32475230208|25.842710|229800.000000|102920.000000
52488|131072|100000|0.01|32474472448|260.371399|230440.000000|102890.000000
52488|131072|100000|0.1|32473358336|2542.432373|232880.000000|103360.000000
52488|131072|100000|0.3|32474349568|7041.803711|232390.000000|103080.000000
52488|131072|100000|0.5|32473571328|10962.421875|231180.000000|103640.000000
52488|131072|100000|0.7|32473509888|14124.362305|232260.000000|102420.000000
52488|131072|100000|0.9|32473694208|16554.904297|232490.000000|102110.000000
52488|131072|100000|0.1|32473350144|2538.189453|232280.000000|103270.000000
52488|131072|1000000|0.001|32473194496|25.718004|229990.000000|1034820.000000
52488|131072|1000000|0.01|32472371200|261.037476|235660.000000|1042270.000000
52488|131072|1000000|0.1|32471744512|2534.940918|230240.000000|1042450.000000
52488|131072|1000000|0.3|32471883776|7089.275391|230180.000000|1035750.000000
52488|131072|1000000|0.5|32471568384|10932.356445|231310.000000|1034870.000000
52488|131072|1000000|0.7|32472109056|14073.084961|230760.000000|1035100.000000
52488|131072|1000000|0.9|32471035904|16530.339844|230230.000000|1030450.000000
52488|131072|1000000|0.1|32471420928|2536.092773|233290.000000|1043680.000000
128|128|1000|0.001|31602733056|0.000000|0.000000|0.000000
128|128|1000|0.01|31602733056|0.227000|0.000000|0.000000
128|128|1000|0.1|31602733056|5.658000|0.000000|0.000000
128|128|1000|0.3|31602917376|16.487000|0.000000|0.000000
128|128|1000|0.5|31603216384|25.743000|0.000000|0.000000
128|128|1000|0.7|31603216384|32.964001|0.000000|0.000000
128|128|1000|0.9|31603138560|38.759998|0.000000|0.000000
128|128|1000|0.1|31603032064|5.658000|0.000000|0.000000
128|128|10000|0.001|31603224576|0.000000|0.000000|20.000000
128|128|10000|0.01|31603224576|0.216600|0.000000|10.000000
128|128|10000|0.1|31603212288|5.660000|0.000000|20.000000
128|128|10000|0.3|31603511296|16.560499|0.000000|20.000000
128|128|10000|0.5|31603511296|25.868900|0.000000|20.000000
128|128|10000|0.7|31603048448|33.254902|0.000000|20.000000
128|128|10000|0.9|31602933760|39.091301|0.000000|20.000000
128|128|10000|0.1|31603150848|5.660000|0.000000|20.000000
128|128|100000|0.001|31602257920|0.000000|0.000000|170.000000
128|128|100000|0.01|31602151424|0.214670|0.000000|180.000000
128|128|100000|0.1|31602565120|5.673690|0.000000|220.000000
128|128|100000|0.3|31603613696|16.644711|0.000000|240.000000
128|128|100000|0.5|31603101696|26.103800|0.000000|240.000000
128|128|100000|0.7|31602704384|33.619011|0.000000|240.000000
128|128|100000|0.9|31603265536|39.561340|0.000000|250.000000
128|128|100000|0.1|31603363840|5.691380|0.000000|220.000000
128|128|1000000|0.001|31604240384|0.000000|0.000000|1730.000000
128|128|1000000|0.01|31603650560|0.216824|0.000000|1780.000000
128|128|1000000|0.1|31603724288|5.697217|0.000000|2220.000000
128|128|1000000|0.3|31603621888|16.689161|0.000000|2470.000000
128|128|1000000|0.5|31603367936|26.173796|0.000000|2430.000000
128|128|1000000|0.7|31603740672|33.635201|0.000000|2390.000000
128|128|1000000|0.9|31603597312|39.608685|0.000000|2430.000000
128|128|1000000|0.1|31603326976|5.692543|0.000000|2190.000000
128|512|1000|0.001|31603658752|0.000000|0.000000|0.000000
128|512|1000|0.01|31604150272|0.211000|0.000000|0.000000
128|512|1000|0.1|31604043776|5.617000|0.000000|10.000000
128|512|1000|0.3|31604043776|16.511999|0.000000|10.000000
128|512|1000|0.5|31603650560|25.742001|0.000000|10.000000
128|512|1000|0.7|31603462144|33.043999|0.000000|10.000000
128|512|1000|0.9|31603462144|38.769001|0.000000|10.000000
128|512|1000|0.1|31603654656|5.617000|0.000000|10.000000
128|512|10000|0.001|31603548160|0.000000|0.000000|30.000000
128|512|10000|0.01|31603400704|0.220100|0.000000|30.000000
128|512|10000|0.1|31603204096|5.678900|0.000000|40.000000
128|512|10000|0.3|31603421184|16.745199|0.000000|40.000000
128|512|10000|0.5|31603126272|26.250799|0.000000|40.000000
128|512|10000|0.7|31602864128|33.725899|0.000000|40.000000
128|512|10000|0.9|31603048448|39.648602|0.000000|40.000000
128|512|10000|0.1|31603240960|5.705700|0.000000|40.000000
128|512|100000|0.001|31602978816|0.000000|0.000000|340.000000
128|512|100000|0.01|31603511296|0.217690|0.000000|340.000000
128|512|100000|0.1|31603712000|5.709630|0.000000|410.000000
128|512|100000|0.3|31603499008|16.723181|0.000000|420.000000
128|512|100000|0.5|31603490816|26.193350|0.000000|420.000000
128|512|100000|0.7|31603527680|33.642719|0.000000|420.000000
128|512|100000|0.9|31603396608|39.585918|0.000000|410.000000
128|512|100000|0.1|31603625984|5.683120|0.000000|410.000000
128|512|1000000|0.001|31603089408|0.000000|0.000000|3370.000000
128|512|1000000|0.01|31603515392|0.217211|0.000000|3470.000000
128|512|1000000|0.1|31602946048|5.691838|0.000000|4110.000000
128|512|1000000|0.3|31603621888|16.712191|0.000000|4120.000000
128|512|1000000|0.5|31603658752|26.172569|0.000000|4120.000000
128|512|1000000|0.7|31603920896|33.690575|0.000000|4140.000000
128|512|1000000|0.9|31603707904|39.551071|0.000000|4170.000000
128|512|1000000|0.1|31603920896|5.693132|0.000000|4070.000000
128|4096|1000|0.001|31603515392|0.000000|20.000000|20.000000
128|4096|1000|0.01|31603322880|0.213000|20.000000|20.000000
128|4096|1000|0.1|31603744768|5.705000|10.000000|20.000000
128|4096|1000|0.3|31603732480|16.408001|20.000000|10.000000
128|4096|1000|0.5|31604129792|25.740999|20.000000|20.000000
128|4096|1000|0.7|31603933184|33.021000|20.000000|10.000000
128|4096|1000|0.9|31604015104|38.709000|20.000000|20.000000
128|4096|1000|0.1|31603716096|5.705000|20.000000|20.000000
128|4096|10000|0.001|31603331072|0.000000|20.000000|190.000000
128|4096|10000|0.01|31603728384|0.213800|20.000000|190.000000
128|4096|10000|0.1|31603421184|5.682300|20.000000|180.000000
128|4096|10000|0.3|31603335168|16.661200|20.000000|190.000000
128|4096|10000|0.5|31603810304|26.135700|10.000000|190.000000
128|4096|10000|0.7|31604080640|33.659698|20.000000|190.000000
128|4096|10000|0.9|31603888128|39.522202|20.000000|190.000000
128|4096|10000|0.1|31603499008|5.664900|20.000000|200.000000
128|4096|100000|0.001|31603216384|0.000000|20.000000|1900.000000
128|4096|100000|0.01|31602663424|0.214010|10.000000|1920.000000
128|4096|100000|0.1|31603462144|5.667250|20.000000|1920.000000
128|4096|100000|0.3|31603937280|16.669861|20.000000|1920.000000
128|4096|100000|0.5|31603576832|26.132339|20.000000|1920.000000
128|4096|100000|0.7|31603523584|33.658470|20.000000|1920.000000
128|4096|100000|0.9|31603724288|39.629780|20.000000|1920.000000
128|4096|100000|0.1|31603531776|5.694140|20.000000|1920.000000
128|4096|1000000|0.001|31603388416|0.000000|20.000000|19110.000000
128|4096|1000000|0.01|31603150848|0.217336|20.000000|19060.000000
128|4096|1000000|0.1|31603658752|5.695380|10.000000|19190.000000
128|4096|1000000|0.3|31603765248|16.708736|20.000000|19160.000000
128|4096|1000000|0.5|31603793920|26.153969|20.000000|19140.000000
128|4096|1000000|0.7|31603470336|33.664188|20.000000|19130.000000
128|4096|1000000|0.9|31603097600|39.593575|20.000000|19120.000000
128|4096|1000000|0.1|31603359744|5.696322|20.000000|19100.000000
128|32768|1000|0.001|31603658752|0.000000|180.000000|200.000000
128|32768|1000|0.01|31603154944|0.223000|150.000000|220.000000
128|32768|1000|0.1|31603675136|5.537000|140.000000|220.000000
128|32768|1000|0.3|31603474432|17.181999|160.000000|210.000000
128|32768|1000|0.5|31603437568|26.862000|150.000000|220.000000
128|32768|1000|0.7|31603949568|34.523998|180.000000|220.000000
128|32768|1000|0.9|31603736576|38.661999|140.000000|210.000000
128|32768|1000|0.1|31603269632|5.577000|180.000000|210.000000
128|32768|10000|0.001|31603466240|0.000000|160.000000|2030.000000
128|32768|10000|0.01|31603032064|0.216200|170.000000|2060.000000
128|32768|10000|0.1|31602909184|5.703600|160.000000|2130.000000
128|32768|10000|0.3|31603396608|16.735901|150.000000|2140.000000
128|32768|10000|0.5|31603253248|26.296301|180.000000|2120.000000
128|32768|10000|0.7|31603273728|33.544998|160.000000|2110.000000
128|32768|10000|0.9|31602982912|40.010101|180.000000|2100.000000
128|32768|10000|0.1|31603228672|5.684500|160.000000|2140.000000
128|32768|100000|0.001|31603335168|0.000000|160.000000|20410.000000
128|32768|100000|0.01|31603695616|0.217290|150.000000|20610.000000
128|32768|100000|0.1|31603191808|5.714510|150.000000|21370.000000
128|32768|100000|0.3|31603118080|16.743540|150.000000|21250.000000
128|32768|100000|0.5|31603163136|26.215231|170.000000|21210.000000
128|32768|100000|0.7|31602991104|33.575390|180.000000|21080.000000
128|32768|100000|0.9|31603306496|39.559879|150.000000|21030.000000
128|32768|100000|0.1|31602872320|5.695400|160.000000|21480.000000
128|32768|1000000|0.001|31603126272|0.000000|150.000000|204470.000000
128|32768|1000000|0.01|31603302400|0.216481|130.000000|206200.000000
128|32768|1000000|0.1|31603580928|5.696170|180.000000|212990.000000
128|32768|1000000|0.3|31603240960|16.701498|150.000000|213410.000000
128|32768|1000000|0.5|31603060736|26.165241|160.000000|212170.000000
128|32768|1000000|0.7|31603044352|33.637096|160.000000|210600.000000
128|32768|1000000|0.9|31603847168|39.554546|140.000000|211520.000000
128|32768|1000000|0.1|31603679232|5.697506|180.000000|212760.000000
128|131072|1000|0.001|31603449856|0.000000|610.000000|990.000000
128|131072|1000|0.01|31603462144|0.209000|560.000000|1000.000000
128|131072|1000|0.1|31603572736|5.816000|560.000000|1030.000000
128|131072|1000|0.3|31603892224|16.490000|710.000000|1020.000000
128|131072|1000|0.5|31603466240|25.723000|620.000000|1030.000000
128|131072|1000|0.7|31603658752|34.599998|660.000000|1030.000000
128|131072|1000|0.9|31602606080|40.738998|620.000000|1030.000000
128|131072|1000|0.1|31602708480|5.646000|560.000000|1030.000000
128|131072|10000|0.001|31602900992|0.000000|620.000000|9850.000000
128|131072|10000|0.01|31603167232|0.215600|600.000000|9920.000000
128|131072|10000|0.1|31603249152|5.727700|790.000000|10270.000000
128|131072|10000|0.3|31603277824|16.995600|610.000000|10260.000000
128|131072|10000|0.5|31602372608|26.048700|720.000000|10270.000000
128|131072|10000|0.7|31603335168|33.634602|620.000000|10230.000000
128|131072|10000|0.9|31602675712|39.728001|570.000000|10210.000000
128|131072|10000|0.1|31602962432|5.666600|620.000000|10280.000000
128|131072|100000|0.001|31602487296|0.000000|640.000000|98750.000000
128|131072|100000|0.01|31602663424|0.216440|700.000000|99490.000000
128|131072|100000|0.1|31602671616|5.697760|610.000000|102990.000000
128|131072|100000|0.3|31602823168|16.733330|660.000000|103360.000000
128|131072|100000|0.5|31602671616|26.234720|610.000000|103860.000000
128|131072|100000|0.7|31602704384|33.748219|610.000000|102810.000000
128|131072|100000|0.9|31602761728|39.580151|620.000000|102550.000000
128|131072|100000|0.1|31603003392|5.687760|610.000000|103190.000000
128|131072|1000000|0.001|31602655232|0.000000|620.000000|984520.000000
128|131072|1000000|0.01|31602663424|0.216900|640.000000|1007680.000000
128|131072|1000000|0.1|31602565120|5.691718|620.000000|1032660.000000
128|131072|1000000|0.3|30734680064|16.692213|610.000000|1041750.000000
128|131072|1000000|0.5|30734831616|26.189514|570.000000|1039230.000000
128|131072|1000000|0.7|30734962688|33.656639|660.000000|1039360.000000
128|131072|1000000|0.9|30735200256|39.582012|660.000000|1034120.000000
128|131072|1000000|0.1|30734823424|5.701921|650.000000|1043860.000000
512|128|1000|0.001|30735003648|0.000000|0.000000|0.000000
512|128|1000|0.01|30734843904|2.078000|0.000000|0.000000
512|128|1000|0.1|30734843904|24.523001|0.000000|0.000000
512|128|1000|0.3|30735036416|69.697998|0.000000|0.000000
512|128|1000|0.5|30735032320|108.234001|0.000000|0.000000
512|128|1000|0.7|30734909440|139.886002|0.000000|0.000000
512|128|1000|0.9|30734909440|164.031998|0.000000|10.000000
512|128|1000|0.1|30735208448|24.523001|0.000000|10.000000
512|128|10000|0.001|30735507456|0.000000|0.000000|20.000000
512|128|10000|0.01|30734778368|2.062300|0.000000|20.000000
512|128|10000|0.1|30734671872|24.262400|0.000000|20.000000
512|128|10000|0.3|30734782464|68.689201|0.000000|20.000000
512|128|10000|0.5|30734893056|106.524399|0.000000|20.000000
512|128|10000|0.7|30734782464|137.159805|0.000000|20.000000
512|128|10000|0.9|30734909440|161.423004|0.000000|20.000000
512|128|10000|0.1|30735831040|24.262400|0.000000|30.000000
512|128|100000|0.001|30735310848|0.000000|0.000000|180.000000
512|128|100000|0.01|30735831040|2.061040|0.000000|190.000000
512|128|100000|0.1|30736023552|24.249929|0.000000|250.000000
512|128|100000|0.3|30735462400|68.569450|0.000000|260.000000
512|128|100000|0.5|30735257600|106.154778|0.000000|250.000000
512|128|100000|0.7|30735601664|136.649033|0.000000|250.000000
512|128|100000|0.9|30736015360|160.520706|0.000000|250.000000
